athlete_id,session_id,room_id,sensor_geometry,speed_mps,speed_kmh,window_id,window_start_s,window_end_s,cadence_spm,contact_time_ms,flight_time_ms,asymmetry_pct,fatigue_score_1_10,dominant_doppler_proxy_hz,harmonic_energy_ratio,rf_snr_db,multipath_score,rf_signal_quality,vertical_force_peak_bw_proxy,lateral_force_peak_bw_proxy,braking_force_peak_bw_proxy,propulsive_force_peak_bw_proxy,vertical_loading_rate_bw_s,calf_load_contact_bw,calf_load_uplift_bw,quadriceps_load_contact_bw,hamstring_load_uplift_bw,muscle_load_index,power_wkg_proxy,global_risk_probability_14d,future_pain_or_modification_14d,simulated
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,8,8.0,9.0,187.26,282.79,74.67,2.714,4.05,2.0,0.33104,20.912,0.3849,0.7077,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,9,9.0,10.0,187.26,282.79,74.67,2.714,4.05,2.0,0.2623,27.543,0.3849,0.6936,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,10,10.0,11.0,187.26,282.79,74.67,2.714,4.05,2.0,0.32782,16.395,0.3849,0.7874,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,11,11.0,12.0,187.26,282.79,74.67,2.714,4.05,2.0,0.27817,19.639,0.3849,0.7789,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,12,12.0,13.0,187.26,282.79,74.67,2.714,4.05,2.0,0.31283,21.63,0.3849,0.717,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,13,13.0,14.0,187.26,282.79,74.67,2.714,4.05,2.0,0.31705,22.536,0.3849,0.7543,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,14,14.0,15.0,187.26,282.79,74.67,2.714,4.05,2.0,0.27631,19.436,0.3849,0.7678,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,15,15.0,16.0,187.26,282.79,74.67,2.714,4.05,2.0,0.35186,20.451,0.3849,0.7565,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,16,16.0,17.0,187.26,282.79,74.67,2.714,4.05,1.0,0.30947,19.428,0.3849,0.7491,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.3mps,lab_B,left_right,3.3,11.88,17,17.0,18.0,187.26,282.79,74.67,2.714,4.05,2.0,0.32649,27.411,0.3849,0.7252,2.2614,0.057,0.2143,0.3021,82.757,1.8927,2.1967,1.7954,1.4744,0.9199,3.477,0.6299,0,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,0,0.0,1.0,193.21,267.19,77.86,3.229,4.05,2.0,0.30211,17.642,0.3849,0.7649,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,1,1.0,2.0,193.21,267.19,77.86,3.229,4.05,2.0,0.33349,17.122,0.3849,0.6878,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,2,2.0,3.0,193.21,267.19,77.86,3.229,4.05,2.0,0.32991,19.642,0.3849,0.7297,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,3,3.0,4.0,193.21,267.19,77.86,3.229,4.05,2.0,0.30458,22.131,0.3849,0.7178,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,4,4.0,5.0,193.21,267.19,77.86,3.229,4.05,2.0,0.34085,23.258,0.3849,0.7056,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,5,5.0,6.0,193.21,267.19,77.86,3.229,4.05,2.0,0.28818,25.116,0.3849,0.8114,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,6,6.0,7.0,193.21,267.19,77.86,3.229,4.05,2.0,0.33835,23.873,0.3849,0.7427,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,7,7.0,8.0,193.21,267.19,77.86,3.229,4.05,2.0,0.33535,27.605,0.3849,0.7328,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,8,8.0,9.0,193.21,267.19,77.86,3.229,4.05,1.0,0.31382,23.603,0.3849,0.8007,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,9,9.0,10.0,193.21,267.19,77.86,3.229,4.05,2.0,0.33083,28.006,0.3849,0.7607,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,10,10.0,11.0,193.21,267.19,77.86,3.229,4.05,2.0,0.29529,23.713,0.3849,0.7525,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,11,11.0,12.0,193.21,267.19,77.86,3.229,4.05,2.0,0.3333,24.435,0.3849,0.7029,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,12,12.0,13.0,193.21,267.19,77.86,3.229,4.05,2.0,0.34593,18.529,0.3849,0.7065,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,13,13.0,14.0,193.21,267.19,77.86,3.229,4.05,1.0,0.35492,23.921,0.3849,0.7894,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,14,14.0,15.0,193.21,267.19,77.86,3.229,4.05,2.0,0.32011,24.07,0.3849,0.7392,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,15,15.0,16.0,193.21,267.19,77.86,3.229,4.05,2.0,0.31381,19.174,0.3849,0.7111,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,16,16.0,17.0,193.21,267.19,77.86,3.229,4.05,2.0,0.32011,23.417,0.3849,0.6852,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S01_3.7mps,lab_B,left_right,3.7,13.32,17,17.0,18.0,193.21,267.19,77.86,3.229,4.05,2.0,0.36057,20.777,0.3849,0.7471,2.3832,0.095,0.2366,0.2995,88.351,1.9533,2.322,1.7995,1.5391,0.9517,3.68,0.7937,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,0,0.0,1.0,184.97,299.29,66.92,2.267,3.46,1.0,0.28522,21.044,0.0927,0.8896,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,1,1.0,2.0,184.97,299.29,66.92,2.267,3.46,3.0,0.33321,15.868,0.0927,0.8323,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,2,2.0,3.0,184.97,299.29,66.92,2.267,3.46,2.0,0.25248,19.889,0.0927,0.8294,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,3,3.0,4.0,184.97,299.29,66.92,2.267,3.46,3.0,0.33359,25.001,0.0927,0.846,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,4,4.0,5.0,184.97,299.29,66.92,2.267,3.46,2.0,0.27202,25.046,0.0927,0.8432,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,5,5.0,6.0,184.97,299.29,66.92,2.267,3.46,2.0,0.32229,23.263,0.0927,0.8637,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,6,6.0,7.0,184.97,299.29,66.92,2.267,3.46,2.0,0.30652,20.875,0.0927,0.8996,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,7,7.0,8.0,184.97,299.29,66.92,2.267,3.46,2.0,0.29281,23.382,0.0927,0.8225,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,8,8.0,9.0,184.97,299.29,66.92,2.267,3.46,3.0,0.32568,26.971,0.0927,0.8156,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,9,9.0,10.0,184.97,299.29,66.92,2.267,3.46,1.0,0.27491,24.097,0.0927,0.8249,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,10,10.0,11.0,184.97,299.29,66.92,2.267,3.46,3.0,0.35038,24.363,0.0927,0.7875,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,11,11.0,12.0,184.97,299.29,66.92,2.267,3.46,1.0,0.31776,26.981,0.0927,0.8178,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,12,12.0,13.0,184.97,299.29,66.92,2.267,3.46,3.0,0.33677,23.718,0.0927,0.8064,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,13,13.0,14.0,184.97,299.29,66.92,2.267,3.46,1.0,0.26519,26.247,0.0927,0.8382,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,14,14.0,15.0,184.97,299.29,66.92,2.267,3.46,3.0,0.33358,28.795,0.0927,0.8114,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,15,15.0,16.0,184.97,299.29,66.92,2.267,3.46,2.0,0.25481,29.067,0.0927,0.8136,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,16,16.0,17.0,184.97,299.29,66.92,2.267,3.46,2.0,0.33074,24.466,0.0927,0.8393,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_2.7mps,lab_B,left_right,2.7,9.72,17,17.0,18.0,184.97,299.29,66.92,2.267,3.46,2.0,0.2899,18.473,0.0927,0.8357,2.2132,0.0901,0.196,0.2376,74.638,1.9164,1.9989,1.6733,1.3122,0.8626,3.107,0.4999,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,0,0.0,1.0,188.09,281.64,62.12,2.443,3.46,1.0,0.28601,24.58,0.0927,0.8352,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,1,1.0,2.0,188.09,281.64,62.12,2.443,3.46,2.0,0.32567,24.522,0.0927,0.8818,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,2,2.0,3.0,188.09,281.64,62.12,2.443,3.46,2.0,0.26857,23.109,0.0927,0.7946,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,3,3.0,4.0,188.09,281.64,62.12,2.443,3.46,2.0,0.31947,22.361,0.0927,0.8405,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,4,4.0,5.0,188.09,281.64,62.12,2.443,3.46,2.0,0.31574,22.92,0.0927,0.8473,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,5,5.0,6.0,188.09,281.64,62.12,2.443,3.46,2.0,0.27946,24.973,0.0927,0.8625,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,6,6.0,7.0,188.09,281.64,62.12,2.443,3.46,2.0,0.35542,23.69,0.0927,0.8159,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,7,7.0,8.0,188.09,281.64,62.12,2.443,3.46,1.0,0.30846,27.987,0.0927,0.8634,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,8,8.0,9.0,188.09,281.64,62.12,2.443,3.46,2.0,0.32541,28.447,0.0927,0.8679,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,9,9.0,10.0,188.09,281.64,62.12,2.443,3.46,2.0,0.25931,28.592,0.0927,0.7994,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,10,10.0,11.0,188.09,281.64,62.12,2.443,3.46,2.0,0.32458,26.034,0.0927,0.8159,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,11,11.0,12.0,188.09,281.64,62.12,2.443,3.46,2.0,0.30911,23.542,0.0927,0.8522,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,12,12.0,13.0,188.09,281.64,62.12,2.443,3.46,2.0,0.28527,25.609,0.0927,0.8766,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,13,13.0,14.0,188.09,281.64,62.12,2.443,3.46,2.0,0.34097,24.027,0.0927,0.889,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,14,14.0,15.0,188.09,281.64,62.12,2.443,3.46,1.0,0.32718,20.828,0.0927,0.8202,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,15,15.0,16.0,188.09,281.64,62.12,2.443,3.46,2.0,0.32714,24.981,0.0927,0.8801,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,16,16.0,17.0,188.09,281.64,62.12,2.443,3.46,2.0,0.25707,20.261,0.0927,0.8174,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.0mps,lab_B,left_right,3.0,10.8,17,17.0,18.0,188.09,281.64,62.12,2.443,3.46,2.0,0.32715,24.028,0.0927,0.8047,2.247,0.0596,0.2238,0.2636,83.692,1.8959,2.021,1.5925,1.4887,0.8748,3.495,0.5936,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,0,0.0,1.0,187.54,277.98,72.33,2.033,3.46,1.0,0.28842,25.398,0.0927,0.8524,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,1,1.0,2.0,187.54,277.98,72.33,2.033,3.46,2.0,0.32864,20.175,0.0927,0.792,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,2,2.0,3.0,187.54,277.98,72.33,2.033,3.46,2.0,0.26512,25.627,0.0927,0.8831,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,3,3.0,4.0,187.54,277.98,72.33,2.033,3.46,2.0,0.32429,28.674,0.0927,0.8332,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,4,4.0,5.0,187.54,277.98,72.33,2.033,3.46,2.0,0.3125,23.966,0.0927,0.8327,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,5,5.0,6.0,187.54,277.98,72.33,2.033,3.46,2.0,0.28531,24.78,0.0927,0.8294,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,6,6.0,7.0,187.54,277.98,72.33,2.033,3.46,2.0,0.34178,31.889,0.0927,0.8257,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,7,7.0,8.0,187.54,277.98,72.33,2.033,3.46,1.0,0.32315,24.477,0.0927,0.8337,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,8,8.0,9.0,187.54,277.98,72.33,2.033,3.46,2.0,0.33121,24.625,0.0927,0.8672,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,9,9.0,10.0,187.54,277.98,72.33,2.033,3.46,2.0,0.26026,23.349,0.0927,0.8495,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,10,10.0,11.0,187.54,277.98,72.33,2.033,3.46,2.0,0.33004,26.493,0.0927,0.8087,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,11,11.0,12.0,187.54,277.98,72.33,2.033,3.46,2.0,0.29268,25.007,0.0927,0.8321,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,12,12.0,13.0,187.54,277.98,72.33,2.033,3.46,2.0,0.30582,25.631,0.0927,0.8637,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,13,13.0,14.0,187.54,277.98,72.33,2.033,3.46,2.0,0.32587,29.249,0.0927,0.8302,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,14,14.0,15.0,187.54,277.98,72.33,2.033,3.46,1.0,0.28351,24.532,0.0927,0.8362,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,15,15.0,16.0,187.54,277.98,72.33,2.033,3.46,2.0,0.34629,23.124,0.0927,0.8335,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,16,16.0,17.0,187.54,277.98,72.33,2.033,3.46,1.0,0.28509,25.795,0.0927,0.8415,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.3mps,lab_B,left_right,3.3,11.88,17,17.0,18.0,187.54,277.98,72.33,2.033,3.46,2.0,0.32877,22.185,0.0927,0.8539,2.3233,0.0649,0.2091,0.2567,86.224,1.9716,2.2784,1.6977,1.4804,0.9285,3.594,0.597,1,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.7mps,lab_B,left_right,3.7,13.32,0,0.0,1.0,194.93,282.1,77.51,1.418,3.46,2.0,0.31332,26.952,0.0927,0.8401,2.337,0.0723,0.2279,0.2963,88.805,2.0603,2.3449,1.6422,1.5799,0.9534,3.705,0.7043,0,1
ATH_WIFI_009,ATH_WIFI_009_S02_3.7mps,lab_B,left_right,3.7,13.32,1,1.0,2.0,194.93,282.1,77.51,1.418,3.46,2.0,0.34484,23.809,0.0927,0.7499,2.337,0.0723,0.2279,0.2963,88.805,2.0603,2.3449,1.6422,1.5799,0.9534,3.705,0.7043,0,1
